,X,Name,Product,ML115_Empty_6hr,ML115_Empty_12hr,ML115_Empty_24hr,ML115_TE_6hr,ML115_TE_12hr,ML115_TE_24hr,LAR1_Empty_6hr,LAR1_Empty_12hr,LAR1_Empty_24hr,LAR1_TE_6hr,LAR1_TE_12hr,LAR1_TE_24hr
2454,b2506,yfgI,"nalidixic acid resistance protein, putative periplasmic protein",0,0,0,-0.160574749,0.929815543,-0.241232516,11.6281894,5.080056711,2.982722943,8.061221725,5.487640731,0.56016978
2455,b2507,guaA,GMP synthetase (glutamine aminotransferase),0,0,0,-0.249761809,-0.169743438,-0.646569061,0.056347646,-0.313817845,-0.437990956,0.09341175,0.262731632,-0.29717259
2456,b2508,guaB,IMP dehydrogenase,0,0,0,-0.221576972,-0.410961978,-0.205831721,-0.570338859,-0.147806258,-0.316639686,-0.507202819,-0.498324096,-0.133790769
2457,b2509,xseA,"exonuclease VII, large subunit",0,0,0,0.316334637,-0.420198699,0.301408265,3.186645594,0.410317815,0.326240554,2.01270903,0.377097787,1.590708137
2458,b2510,yfgJ,DUF1407 family protein,0,0,0,0.178901357,0.330296662,-0.626404168,-0.15016553,-0.542569827,-0.357636181,-0.345690272,-0.245641834,-0.767765928
2459,b2511,der,GTPase; multicopy suppressor of ftsJ,0,0,0,-0.427337755,0.55929696,-0.483741984,0.205814572,0.67074767,0.781230405,0.050556343,0.728615075,-0.173564143
2460,b2512,bamB,BamABCDE complex OM biogenesis lipoprotein,0,0,0,-0.42656877,-0.068983997,-0.052371504,0.270041934,-0.190273038,0.568877064,0.145866564,-0.320142783,-0.21969608
2461,b2513,yfgM,putative anti-RcsB factor,0,0,0,-0.22342958,-0.27010557,-0.130078264,-0.459691218,-0.109363345,1.139179099,-0.245957611,-0.320116888,-0.283949709
2462,b2514,hisS,histidyl tRNA synthetase,0,0,0,-0.255306004,0.569125399,0.221809182,-0.275454603,0.163261642,1.198692498,-0.035340969,0.325026558,-0.492192299
2463,b2515,ispG,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,0,0,0,0.393382104,-0.148334277,0.965547317,-0.416222696,-0.239958189,3.081998322,-0.2308402,-0.549077941,0.137993071
2464,b2516,rodZ,MreB assembly cytoskeletal protein,0,0,0,1.637030902,-0.342689147,-0.055074122,0.187032627,-0.260523715,0.71829946,0.140499651,-0.539821394,0.026007309
2465,b2517,rlmN,"dual specificity 23S rRNA m(2)A2503, tRNA m(2)A37 methyltransferase, SAM-dependent",0,0,0,0.075385434,-0.595758755,-0.378524583,-0.348910307,-0.000543096,-0.083783306,-0.170911741,-0.066883295,-0.182734792
2466,b2518,ndk,multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase,0,0,0,1.191286904,-0.999994319,-0.999960884,0.658847721,0.132884502,4.774516869,0.455304896,-0.727341274,2.875968847
2467,b2519,pbpC,penicillin-insensitive murein repair transglycosylase; inactive transpeptidase domain,0,0,0,-0.274893579,-0.126499657,0.073188169,0.202281043,0.011690895,0.180031616,0.320104588,-0.30212828,0.214896212
2468,b2520,yfhM,bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein,0,0,0,-0.285502336,-0.008784421,-0.184346947,-0.149206078,0.315538333,0.045820969,0.197078455,0.340124048,-0.189918795
2469,b2521,sseA,3-mercaptopyruvate sulfurtransferase,0,0,0,1.129894943,-0.08354524,0.431598545,4.973746935,-0.054110841,0.421569459,6.01276072,0.746933843,0.442398997
2470,b4440,ryfA,-,0,0,0,-0.604355802,2.565041894,1.403835459,0.343299582,2.851499923,1.8302764,0.102871777,4.22590735,3.165077786
2471,b2522,sseB,"rhodanase-like enzyme, sulfur transfer from thiosulfate",0,0,0,-0.272729016,-0.437657063,-0.391035791,0.046992096,-0.251829149,0.214051265,-0.088369251,0.247434991,-0.245604716
2472,b2523,pepB,aminopeptidase B,0,0,0,-0.090909759,-0.07971621,-0.57768031,0.358969233,0.500314792,-0.362199535,-0.149337373,0.030125601,0.04355286
2473,b2524,iscX,Iron binding protein associated with IscS; putative molecular adaptor of IscS function,0,0,0,0.304461899,0.974458647,-0.263948948,-0.054669419,1.34001998,0.591866366,-0.377486788,2.299811361,0.067922361
2474,b2525,fdx,[2Fe-2S] ferredoxin,0,0,0,-0.174262284,-0.530882678,-0.570512654,-0.423023514,-0.400244387,-0.432535399,0.330011326,-0.254907177,-0.281311829
2475,b2526,hscA,DnaK-like molecular chaperone specific for IscU,0,0,0,0.059037653,0.318218668,-0.064853277,0.10703058,-0.049821898,-0.124276887,0.339920584,-0.209256982,-0.222698743
2476,b2527,hscB,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",0,0,0,-0.999996442,0.296738584,-0.10877531,-0.150718343,-0.459999187,-0.476052806,-0.259322429,-0.568622544,-0.52480079
2477,b2528,iscA,FeS cluster assembly protein,0,0,0,-0.146769789,22.45836875,-0.55952146,-0.725241692,0.509553255,-0.293450995,-0.23853652,1.7051755,-0.770925741
2478,b2529,iscU,iron-sulfur cluster assembly scaffold protein,0,0,0,0.582866502,0.992009951,-0.0225903,-0.305588632,-0.414737603,-0.673005544,-0.484602389,-0.752984865,-0.625289703
2479,b2530,iscS,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",0,0,0,0.322628843,0.746229684,0.186259806,0.041196233,0.147588517,-0.445486327,0.372855829,0.279330209,-0.485807618
2480,b2531,iscR,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,0,0,0,0.615193971,-0.427723155,0.253071987,-0.684779143,-0.19541849,-0.183612156,-0.564591816,-0.547071096,-0.625083742
2481,b2532,trmJ,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",0,0,0,0.854218458,0.04069456,1.016721471,1.948257798,0.028025689,0.280043383,3.861375518,0.003094653,1.502198609
2482,b2533,suhB,inositol monophosphatase,0,0,0,-0.047132393,0.070318741,1.781591406,0.705484223,0.945502902,0.29914422,0.455857682,0.603642958,2.085909639
2483,b2534,yfhR,putative S9 family prolyl oligopeptidase,0,0,0,-0.120000679,0.274906753,0.947997187,0.407267851,0.219932127,0.208376014,0.612280121,0.164873311,0.84377538
2484,b2535,csiE,stationary phase inducible protein,0,0,0,-0.068384798,0.188958686,0.155958053,0.570959881,0.473295063,0.061270378,0.150953377,0.577209254,0.532840033
2485,b2536,hcaT,putative 3-phenylpropionic transporter,0,0,0,3.057155801,0.566856465,-0.340397941,-0.571424059,-0.469701667,0.489877011,-0.672435663,-0.463195384,-0.314904894
2486,b2537,hcaR,hca operon transcriptional regulator,0,0,0,6.62586466,0.289968915,-0.481734477,9.135333736,0.055075811,0.790867656,7.405832868,-0.488592241,-0.422483662
2487,b4706,iroK,3-hydroxypropionic acid resistance peptide,0,0,0,33528.2436,0,0,27766.8168,35776.5108,71317.9972,0,34258.5809,0
2488,b2538,hcaE,"3-phenylpropionate dioxygenase, large (alpha) subunit",0,0,0,3.38842699,-0.038821585,-0.69735325,8.452747163,0.656328807,-0.079433495,5.766110158,-0.568852119,-0.46105919
2489,b2539,hcaF,"3-phenylpropionate dioxygenase, small (beta) subunit",0,0,0,-0.413239621,-0.221977021,-0.541167471,-0.525240579,-0.331804813,0.363197779,-0.282358686,-0.085636158,0.357509424
2490,b2540,hcaC,"3-phenylpropionate dioxygenase, ferredoxin subunit",0,0,0,0.505145624,-0.99998629,1.108156323,1.496426125,0.475797207,0.572713949,3.030645445,0.819025682,1.469568213
2491,b2541,hcaB,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase",0,0,0,-0.45661173,-0.436731343,-0.190338978,-0.006572448,-0.104313048,0.091401495,0.410804698,0.035609547,0.910641913
2492,b2542,hcaD,"phenylpropionate dioxygenase, ferredoxin reductase subunit",0,0,0,-0.495271931,0.301319436,-0.195922449,-0.675104245,-0.017068565,-0.114644284,-0.504548356,0.201068946,-0.206561347
2493,b2543,yphA,DoxX family inner membrane protein,0,0,0,-0.600285996,-0.999986145,-0.410006617,-0.351137135,4.007484162,1.859560108,0.785663186,1.042039385,2.713956017
2494,b2544,yphB,"mutarotase superfamily protein, YphB family",0,0,0,0.383488386,-0.500943098,-0.147492088,0.102258574,-0.105614411,1.762984608,0.010996501,-0.339054932,0.303861964
2495,b2545,yphC,putative Zn-dependent NAD(P)-binding oxidoreductase,0,0,0,-0.544663857,-0.803172534,-0.471825986,0.476135545,0.123055506,1.996302966,0.207261747,0.246426802,1.236716802
2496,b2546,yphD,inner membrane putative ABC superfamily sugar transporter permease,0,0,0,-0.257288679,-0.710387919,-0.256125903,1.371840067,0.117188732,0.554461297,1.162091201,-0.162480381,-0.381644152
2497,b2547,yphE,"putative sugar transporter subunit of ABC superfamily, ATP-binding component",0,0,0,-0.049883732,0.178960242,0.001745878,-0.608894524,0.016084992,0.623973709,-0.544127717,0.142488157,-0.236759363
2498,b2548,yphF,putative ABC superfamily sugar transporter periplasmic-binding protein,0,0,0,-0.097986485,-0.759028019,-0.033667531,0.089014714,-0.367176697,-0.170981532,-0.284409471,-0.052085821,-0.568091074
2499,b2549,yphG,DUF4380 domain-containing TPR repeat protein,0,0,0,-0.506064274,-0.316311806,0.019127636,-0.169461576,-0.074989152,0.125179132,-0.067723023,0.099839839,0.56052595
2500,b2550,yphH,putative DNA-binding transcriptional regulator,0,0,0,-0.393738381,-0.283440262,1.002954354,1.545557793,1.124739564,1.40017884,1.505956321,1.919885756,3.891766994
2501,b2551,glyA,serine hydroxymethyltransferase,0,0,0,-0.180639237,-0.299866891,-0.400460201,-0.302490354,0.412097464,0.064571116,-0.182777743,0.170334908,-0.294470884
2502,b2552,hmp,fused nitric oxide dioxygenase/dihydropteridine reductase 2,0,0,0,-0.17388945,-0.109012959,0.221948885,1.218585164,0.68832173,0.677273254,1.686613501,1.315558755,0.787199076
2503,b2553,glnB,regulatory protein P-II for glutamine synthetase,0,0,0,-0.728184483,2.868395449,7.43415584,-0.781885581,5.041449178,2.733649838,-0.66737247,0.286777886,0.090662877
2504,b2554,glrR,response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,0,0,0,2.368825281,-0.021954227,1.227401574,5.584251034,0.283285132,3.69127288,2.981788864,-0.094429877,0.189576537
2505,b2555,yfhG,putative outer membrane protein modulating the QseEF response,0,0,0,0.963090144,-0.455939872,-0.371845778,0.037530628,-0.344919375,3.139105694,-0.268286446,-0.118530462,-0.201954084
2506,b2556,glrK,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,0,0,0,-0.05865989,-0.448815588,-0.637604206,0.094243588,-0.309261537,-0.244448012,-0.272618481,-0.569494391,-0.493816611
2507,b4441,glmY,-,0,0,0,10.53012949,56.60430825,52.27154405,-0.294727663,1.066207237,2.367513164,1.129554786,9.965981715,5.543073824
2508,b2557,purL,phosphoribosylformyl-glycineamide synthetase,0,0,0,-0.429466684,-0.476142917,-0.478023973,-0.35487943,-0.021778869,0.191614594,-0.289635458,-0.327040293,-0.319534302
2509,b2558,mltF,"membrane-bound lytic transglycosylase F, murein hydrolase",0,0,0,-0.583735584,-0.48672748,0.078247266,0.575214396,0.218341296,0.573936489,0.193192561,0.645874488,4.359580068
2510,b2559,tadA,tRNA-specific adenosine deaminase,0,0,0,1.713783549,-0.086543923,-0.530203285,10.14416725,0.227882417,-0.304010013,8.273640323,2.471294524,2.445454027
2511,b2560,pgpC,"phosphatidylglycerophosphatase C, membrane bound",0,0,0,0.235075107,-0.548791398,-0.417600914,0.403219677,-0.489122836,-0.04796975,0.405647314,-0.587822837,-0.590140008
2512,b2561,yfhH,putative DNA-binding transcriptional regulator,0,0,0,0.15316464,-0.359533324,0.464802908,1.98821006,0.123216231,0.155218074,2.797422021,0.453816571,0.723285961
2513,b2562,yfhL,putative 4Fe-4S cluster-containing protein,0,0,0,0.880309521,-0.474990297,0.930977779,3.010039796,-0.467714725,-0.026834888,3.251564859,-0.406321499,0.498801922
2514,b4687,shoB,toxic membrane protein,0,0,0,-0.741712031,0.35626297,0.969938252,8.349606222,0.990963419,2.629048109,4.567711115,1.576475192,1.443458704
2515,b4608,ohsC,-,0,0,0,-0.32897838,0.688838898,-0.457532975,-0.502357421,-0.199781448,-0.016284193,-0.665766991,-0.300916651,-0.289304939
2516,b2563,acpS,holo-[acyl-carrier-protein] synthase 1,0,0,0,1.799277319,-0.720713679,1.00471077,9.962985255,-0.5005846,0.658755647,5.150609121,-0.028107072,1.229663247
2517,b2564,pdxJ,pyridoxine 5'-phosphate synthase,0,0,0,-0.000909063,-0.382907454,-0.885842673,7.630674605,0.64986253,0.236906308,2.746288829,-0.22316324,0.143366543
2518,b2565,recO,gap repair protein,0,0,0,-0.378086578,-0.186736631,-0.739402964,-0.069902705,0.040580568,-0.361277958,-0.338417592,-0.321153701,-0.570750353
2519,b2566,era,"membrane-associated, 16S rRNA-binding GTPase",0,0,0,0.697076751,-0.075733461,-0.486480536,0.391646425,0.155286751,-0.28172555,0.933821626,0.2014105,0.096425731
2520,b2567,rnc,RNase III,0,0,0,-0.076324666,-0.531791969,-0.29607118,0.644835335,-0.207793818,0.523521891,0.804012985,-0.34019253,0.315238493
2521,b2568,lepB,leader peptidase (signal peptidase I),0,0,0,-0.246812341,0.11903486,-0.453500807,-0.197076555,-0.219934053,-0.02923516,-0.631102817,-0.16354228,-0.137320207
2522,b2569,lepA,"back-translocating elongation factor EF4, GTPase",0,0,0,0.281231412,-0.43992113,-0.522377607,0.104323092,-0.083358047,-0.3995983,0.312847677,0.088234663,0.83301408
2523,b2570,rseC,SoxR iron-sulfur cluster reduction factor component; with RsxABCDEG,0,0,0,0.123867649,-0.055761227,-0.096579062,-0.007740815,-0.258034681,-0.017849709,-0.130713774,-0.488038947,-0.305834522
2524,b2571,rseB,"anti-sigma E factor, binds RseA",0,0,0,1.177392144,-0.04308452,-0.249061768,-0.234982864,-0.226261665,0.161748457,-0.267616558,-0.10516454,-0.363049009
2525,b2572,rseA,anti-sigma factor,0,0,0,0.388028989,-0.237158393,-0.029093622,-0.444995296,-0.713676764,-0.682470428,-0.297679371,-0.531795552,-0.607665469
2526,b2573,rpoE,RNA polymerase sigma E factor,0,0,0,-0.266214976,-0.251959519,-0.283327689,-0.413518395,-0.72392683,-0.72022362,-0.580321418,-0.776779255,-0.806172609
2527,b2574,nadB,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",0,0,0,0.065276344,0.219015333,0.02117193,1.379820318,0.064180769,0.018905744,1.774682909,0.553615223,0.491181536
2528,b2575,trmN,tRNA1(Val) (adenine(37)-N6)-methyltransferase,0,0,0,-0.328052695,-0.001069487,-0.027631125,-0.084799133,-0.254352376,0.061702792,-0.155187779,-0.250523855,-0.013886736
2529,b2576,srmB,ATP-dependent RNA helicase,0,0,0,-0.020134534,-0.189122191,-0.261113619,4.467552544,0.366900821,0.175411432,3.846933567,0.945856635,0.416096263
2530,b2577,yfiE,putative DNA-binding transcriptional regulator,0,0,0,-0.183646001,-0.838791932,-0.558784953,6.508332644,-0.261398699,0.38305853,4.935980347,-0.530447935,0.492119431
2531,b2578,eamB,cysteine and O-acetylserine exporter,0,0,0,-0.139915014,2.114620449,-0.051955897,0.22258355,0.52852965,-0.193752719,0.212621259,0.484250377,2.394965483
2532,b2579,grcA,autonomous glycyl radical cofactor,0,0,0,1.153138882,2.241567981,-0.733168247,-0.783849268,-0.576717205,-0.621468929,-0.623304462,-0.532009953,-0.856433981
2533,b2580,ung,uracil-DNA-glycosylase,0,0,0,0.779207677,0.052710017,-0.329814163,6.718466667,1.193773232,1.913239635,7.236430221,1.999012751,0.997030841
2534,b2581,yfiF,putative methyltransferase,0,0,0,-0.424474529,1.102062643,1.052018398,-0.570837478,0.348850394,0.344038976,-0.538471076,0.600591645,1.700574974
2535,b2582,trxC,thioredoxin 2,0,0,0,-0.032099872,-0.623272884,-0.496583112,1.166296108,-0.225630637,0.159602719,1.639654746,-0.19596211,-0.16108502
2536,b2583,yfiP,DTW domain protein,0,0,0,0.034555197,-0.159499685,-0.264597338,5.577391422,-0.0017723,0.709682414,6.890687281,0.267447484,0.121706622
2537,b2584,pka,protein lysine acetyltransferase,0,0,0,-0.346968889,-0.411685736,0.226427932,14.20091986,1.165699255,2.55735754,16.23696224,1.297992644,2.089696014
2538,b2585,pssA,phosphatidylserine synthase (CDP-diacylglycerol-serine O-phosphatidyltransferase),0,0,0,-0.280593758,-0.334420912,1.414692349,7.471783544,0.323186021,0.4975677,8.238233548,-0.156220591,1.608028336
2539,b2586,yfiM,putative lipoprotein,0,0,0,-0.187537506,0.890099207,0.83181611,0.276175801,-0.410359997,-0.500285854,-0.19628812,-0.623892651,-0.172730671
2540,b2587,kgtP,alpha-ketoglutarate transporter,0,0,0,0.400707833,1.191880898,1.751062113,-0.343547541,0.283684703,-0.444365894,-0.288520999,0.727804854,-0.382331519
2541,b2588,rrfG,5S ribosomal RNA of rrnG operon,0,0,0,-0.622375219,-0.31011657,-0.355648782,-0.631743493,-0.590491853,-0.341921305,-0.757793201,-0.900370867,-0.783408891
2542,b2589,rrlG,23S ribosomal RNA of rrnG operon,0,0,0,-0.705047751,-0.596470415,-0.018222419,-0.568463196,0.24679311,0.008405218,-0.895466345,-0.841060318,-0.718433777
2543,b2590,gltW,Glu tRNA,0,0,0,0.800195291,2.04825672,-0.183182214,-0.723780224,-0.635740683,-0.752178408,1.152085791,0.490791222,-0.130742543
2544,b2591,rrsG,16S ribosomal RNA of rrnG operon,0,0,0,-0.689534539,-0.571040345,-0.088320226,-0.647808667,-0.196140021,-0.115141853,-0.889241886,-0.807483016,-0.733745539
2545,b2592,clpB,protein disaggregation chaperone,0,0,0,0.731473896,0.820640978,-0.40168114,-0.519619496,-0.758454142,-0.740925381,0.257528339,-0.488836392,-0.75228039
2546,b4609,ryfD,-,0,0,0,-0.771687043,0.481313343,4.020435703,-0.574167391,1.241179615,-0.376927689,-0.714065942,-0.378934411,-0.375543086
2547,b2593,yfiH,UPF0124 family protein,0,0,0,-0.581634043,-0.999993442,0.575900668,2.513623362,-0.044537012,0.503937812,2.70373559,-0.336411414,0.281701752
2548,b2594,rluD,"23S rRNA pseudouridine(1911,1915,1917) synthase",0,0,0,-0.392889235,-0.288874646,-0.664363347,-0.247583805,-0.604943033,-0.736076053,-0.544008328,-0.499058468,-0.772619524
2549,b2595,bamD,BamABCDE complex OM biogenesis lipoprotein,0,0,0,0.534447788,0.919195142,2.147741014,0.442268392,-0.133743526,-0.065107556,0.238377358,0.157473979,0.267852726
2550,b2597,raiA,cold shock protein associated with 30S ribosomal subunit,0,0,0,1.879722221,5.074981718,4.278782761,-0.526490313,0.040388195,0.076385409,-0.307532759,0.140746844,-0.410891136
2551,b2598,pheL,pheA gene leader peptide,0,0,0,-0.99998111,1.696681377,61410.9014,2.55377282,1.282002559,70911.2987,0.666256565,0.825915964,96483.4477
2552,b2599,pheA,"chorismate mutase and prephenate dehydratase, P-protein",0,0,0,-0.177428529,-0.545997573,-0.6520066,1.379627836,0.244188816,0.066956192,0.322091299,0.066776079,-0.293441689
2553,b2600,tyrA,fused chorismate mutase T/prephenate dehydrogenase,0,0,0,0.419227459,1.566572404,0.748387713,0.174507357,-0.106132052,-0.120740789,0.657967372,-0.290733486,0.927735503
2554,b2601,aroF,"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible",0,0,0,-0.182005724,-0.369869699,-0.507305252,-0.280273936,-0.456031752,-0.17755394,-0.142205104,-0.591153808,-0.589817691
2555,b2602,yfiL,lipoprotein,0,0,0,0.049384827,0.469389338,0.294725022,0.843041617,-0.287661864,0.174565496,0.262177426,-0.330668833,0.410085452
2556,b2603,yfiR,putative periplasmic inhibitor of YfiN activity,0,0,0,-0.263430054,0.778113162,1.284627471,7.820610124,1.530569121,0.707094291,5.166604627,1.822151646,4.738577125
2557,b2604,yfiN,putative membrane-anchored diguanylate cyclase with an N-terminal periplasmic domain,0,0,0,-0.126689092,0.251208622,0.748074335,9.773081393,1.904801085,1.739591497,6.917253543,2.405469446,7.085855586
2558,b2605,yfiB,OM lipoprotein putative positive effector of YfiN activity,0,0,0,0.547359981,-0.21767464,0.178734013,28.98227123,2.315888928,1.386153425,16.70419235,3.270195653,9.896573809
2559,b2606,rplS,50S ribosomal subunit protein L19,0,0,0,-0.334382964,0.531761416,-0.495382399,-0.589577354,-0.039213365,-0.746663586,-0.586434312,0.367277727,-0.449287797
2560,b2607,trmD,"tRNA m(1)G37 methyltransferase, SAM-dependent",0,0,0,0.032512363,1.003563913,-0.783066271,0.799220966,-0.135219625,-0.622966167,0.439783156,0.373421161,-0.273065489
2561,b2608,rimM,16S rRNA processing protein,0,0,0,0.68907733,-0.031854252,-0.767240212,1.014888397,-0.491291833,-0.581704466,0.784492516,-0.028092562,-0.321759334
2562,b2609,rpsP,30S ribosomal subunit protein S16,0,0,0,0.137858963,-0.499841786,-0.636360816,-0.512111757,-0.226943672,0.103124259,-0.473104241,-0.427913763,-0.773264938
2563,b2610,ffh,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),0,0,0,0.503841992,2.891352968,0.353228056,-0.335094197,0.453475978,-0.793316886,0.705428177,1.445104331,-0.137573976
2564,b2611,ypjD,cytochrome c assembly protein family inner membrane protein,0,0,0,-0.25613716,-0.462497481,-0.583809976,0.504783607,0.299655021,0.073098043,0.075762625,-0.209131805,-0.252394652
2565,b4461,yfjD,UPF0053 family inner membrane protein,0,0,0,0.158820923,-0.476768242,-0.762530674,1.903632015,-0.523293654,-0.706528336,3.15489483,-0.723308751,-0.222557877
2566,b2614,grpE,heat shock protein,0,0,0,1.554949618,0.229770575,-0.669087021,0.687467788,-0.495184927,-0.807562197,1.011760543,-0.169354613,-0.778056115
2567,b2615,nadK,NAD kinase,0,0,0,-0.208789962,-0.600029799,-0.087952022,0.87734323,0.045748268,0.287836053,0.647349483,-0.006565354,-0.032583115
2568,b2616,recN,recombination and repair protein,0,0,0,0.013448431,-0.456402615,0.267069218,0.728683092,0.102026914,0.166943735,1.000736004,0.402094898,1.448021501
2569,b2617,bamE,lipoprotein component of BamABCDE OM biogenesis complex,0,0,0,-0.333119505,0.674570308,0.690807543,0.145444623,0.628991171,-0.365255898,0.151990665,2.295960536,1.229315664
2570,b2618,ratB,UPF0125 family protein,0,0,0,0.29766508,-0.364341439,-0.478514106,1.652744217,-0.0709382,-0.51540525,2.115025099,1.018151371,1.10704645
2571,b2619,ratA,toxic UPF0083 family protein inhibitor of 70S ribosome formation,0,0,0,-0.261197339,-0.042632811,-0.467128206,0.571539047,-0.091770644,-0.524433559,1.840870052,0.141295925,0.064152806
2572,b2620,smpB,trans-translation protein,0,0,0,0.217909545,0.108530332,-0.008640214,-0.135855728,-0.002519077,-0.240159939,-0.286466255,-0.332735756,-0.225416931
2573,b2621,ssrA,-,0,0,0,1.648765713,0.945345394,0.803590203,-0.647233011,-0.625358515,-0.566356925,-0.517570243,-0.28668086,-0.687978167
2574,b2622,intA,CP4-57 prophage; integrase,0,0,0,-0.227278346,-0.531534206,0.112059116,0.432179948,-0.363437428,-0.175215199,0.541504266,-0.213439665,-0.382578356
2575,b2623,yfjH,CP4-57 prophage; uncharacterized protein,0,0,0,-0.668284659,0.153989252,-0.224308096,0.163214913,-0.396354024,-0.789596916,-0.233053782,-0.183244661,-0.871133127
2576,b2624,alpA,CP4-57 prophage; DNA-binding transcriptional activator,0,0,0,-0.999989499,-0.999957648,-0.999967783,0.668951612,-0.999957648,-0.441794279,-0.612840595,0.418576622,-0.999967783
2577,b2625,yfjI,CP4-57 prophage; uncharacterized protein,0,0,0,-0.285386619,-0.419536638,4.984905724,-0.306265255,0.113389653,0.029616772,0.022765996,1.196120218,1.161298497
2578,b2626,yfjJ,CP4-57 prophage; uncharacterized protein,0,0,0,-0.280412628,-0.131965238,1.073773498,0.221808554,-0.669137045,-0.074241942,1.020224226,0.726778729,0.05770084
2579,b2627,yfjK,"DEAD/H helicase-like protein, CP4-57 putative defective prophage",0,0,0,-0.382515859,-0.044654067,0.551122484,1.743938083,0.686706722,1.22990042,1.910635943,0.735208124,1.335704365
2580,b2628,yfjL,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",0,0,0,-0.149710137,-0.34965382,0.001778782,0.359591406,0.10321055,0.680949364,0.317725237,0.002350553,0.533393283
2581,b2629,yfjM,CP4-57 prophage; uncharacterized protein,0,0,0,0.250595961,0.118392557,0.391734803,0.041472905,-0.372546756,-0.300393465,0.373836652,0.39478142,0.085057024
2582,b2630,rnlA,CP4-57 prophage; RNase LS,0,0,0,0.130249633,-0.213802922,-0.046406783,-0.398931452,-0.217737316,-0.581264273,-0.385744187,-0.101421753,-0.687447685
2583,b2631,rnlB,CP4-57 prophage; uncharacterized protein,0,0,0,-0.200625114,0.201217704,-0.509539538,-0.765417203,-0.208691487,-0.189240551,-0.801490824,-0.272513048,-0.865300777
2584,b2632,yfjP,CP4-57 prophage; 50S ribosome-binding GTPase family protein,0,0,0,0.389190685,-0.536988829,-0.000470915,0.528807232,-0.449819453,0.057649333,0.112453551,-0.365038468,-0.270399943
2585,b2633,yfjQ,CP4-57 prophage; uncharacterized protein,0,0,0,-0.119377455,-0.450125987,-0.566061274,-0.631865792,-0.673107608,-0.504200086,-0.68633253,-0.74402213,-0.839181502
2586,b2634,yfjR,CP4-57 prophage; putative DNA-binding transcriptional regulator,0,0,0,-0.255023075,0.224563921,-0.411590852,-0.436447222,-0.241079928,-0.469552979,-0.582080796,-0.229310723,-0.552772347
2587,b2635,ypjK,CP4-57 prophage; putative inner membrane protein,0,0,0,-0.010844885,-0.120219456,-0.221953333,0.01600015,-0.144684066,-0.427399199,-0.298261537,0.161843402,0.180337904
2588,b2636,yfjS,CP4-57 prophage; uncharacterized protein,0,0,0,-0.17565261,-0.329098399,-0.116785455,-0.129165674,0.227272658,0.643797009,0.246240653,0.062902018,0.138679375
2589,b2637,yfjT,CP4-57 prophage; putative periplasmic protein,0,0,0,0.173932948,-0.527242819,-0.787130119,-0.590416074,-0.467087361,-0.373740427,-0.287978159,-0.65951623,-0.822256248
2590,b2642,yfjW,CP4-57 prophage; putative inner membrane protein,0,0,0,1.023307674,3.19336214,17.07533416,1.221896442,3.348766252,2.766595803,0.752783692,1.602887965,5.872440292
2591,b2643,yfjX,CP4-57 prophage; putative antirestriction protein,0,0,0,-0.156696875,-0.225773136,-0.614319324,-0.386135853,0.016626321,0.176948839,-0.461108932,-0.300365675,0.032280011
2592,b2644,yfjY,CP4-57 prophage; putative DNA repair protein,0,0,0,-0.43403976,-0.537343313,-0.235539255,-0.427983066,0.555543311,-0.001374278,-0.019954992,0.305641869,-0.09488152
2593,b4548,ypjJ,uncharacterized protein,0,0,0,-0.174602549,0.181826362,2.477492463,-0.899392982,1.796346568,0.2904104,-0.289216929,1.058413684,1.288525939
2594,b2645,yfjZ,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,0,0,0,-0.690234584,-0.164594847,-0.225307694,-0.620589897,0.15398889,0.77919672,-0.521976527,0.813120524,0.770269782
2595,b2646,ypjF,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,0,0,0,-0.181042487,-0.702741007,-0.341037129,0.584943183,-0.379342743,-0.012123959,-0.217384652,-0.192665536,0.040403398
2596,b4645,psaA,-,0,0,0,0,0,0,0,0,0,0,0,0
2597,b2647,ypjA,adhesin-like autotransporter,0,0,0,-0.382978192,-0.506552882,-0.48483655,-0.096549426,-0.434016197,-0.508438937,-0.363868528,-0.532776463,-0.482966039
2598,b2652,ileY,Ile tRNA,0,0,0,0,0,0,0,0,0,0,0,0
