"","X","Name","Product","ML115_Empty_6hr","ML115_Empty_12hr","ML115_Empty_24hr","ML115_TE_6hr","ML115_TE_12hr","ML115_TE_24hr","LAR1_Empty_6hr","LAR1_Empty_12hr","LAR1_Empty_24hr","LAR1_TE_6hr","LAR1_TE_12hr","LAR1_TE_24hr"
"1986","b2033","wbbJ","putative lipopolysaccharide biosynthesis O-acetyl transferase",0.486022175,0.59115249,1.309264116,1e-05,1.284422535,0.613102335,1.613561893,1e-05,1e-05,1.397376725,0.324612203,0.776383543
"1987","b2034","wbbI","d-Galf:alpha-d-Glc beta-1,6-galactofuranosyltransferase",6.444140105,5.415888582,3.557997836,4.908809503,4.565450494,9.5382681,4.530942809,2.346786034,1.306216605,3.452994886,1.180391083,0.964844477
"1988","b2035","wbbH","O-antigen polymerase",0.718089719,0.750417137,1.089706588,1.434600497,1.633596296,2.788823714,0.543140438,0.350077156,0.576127504,0.525651107,0.479912118,0.378194326
"1989","b2036","glf","UDP-galactopyranose mutase, FAD/NAD(P)-binding",0.270254146,0.771448007,1.585923246,1.265279147,3.79340898,1.551738976,1.831520722,0.709877965,0.555993277,1e-05,2.025000162,0.802423928
"1990","b2037","wzxB","putative polisoprenol-linked O-antigen transporter",0.478726479,3.060557225,2.645112748,0.677548345,2.391405514,13.56973792,1.0590545,0.912319225,0.758988488,1.420660844,2.170362966,3.13741939
"1991","b2038","rfbC","dTDP-4-deoxyrhamnose-3,5-epimerase",0.466254101,0.242819026,1.241577642,1.448527443,0.924982439,16.00445385,2.403758351,0.352102857,0.94362149,1.437329474,0.989697316,2.169552166
"1992","b2039","rfbA","glucose-1-phosphate thymidylyltransferase",4.110250158,3.239923553,2.367948106,1.856360213,1.993830247,3.71430794,2.433531555,1.648937597,2.737294725,1.575753791,2.836021438,1.219335578
"1993","b2040","rfbD","dTDP-4-dehydrorhamnose reductase subunit, NAD(P)-binding, of dTDP-L-rhamnose synthase",3.512477007,10.32996804,6.468265147,7.55109551,8.177850886,4.321071213,8.856308037,4.634309012,3.942742782,10.08701149,5.922323188,4.084805876
"1994","b2041","rfbB","dTDP-glucose 4,6 dehydratase, NAD(P)-binding",3.143382489,3.211199132,6.890574857,3.225383849,1.836526436,2.475188,4.324771616,1.233505593,3.377152457,4.077641176,1.164530377,1.533843992
"1995","b2042","wcaN","putative regulatory subunit for GalU",9.106176671,27.73598789,26.61228183,22.41345288,16.92104602,12.01674512,10.23884626,13.05563367,12.85126667,13.36061272,18.54860753,13.12251106
"1996","b2043","wcaM","colanic acid biosynthesis protein",14.30615086,16.97854979,22.82849894,12.7880918,20.12163626,27.79351642,20.68979873,16.20350735,22.20903894,15.72850851,16.64325692,18.94015521
"1997","b2044","wcaL","putative glycosyl transferase",6.325721048,7.188922163,7.448479521,4.777865291,6.264260253,4.963530258,13.20500023,6.558335816,12.14576438,9.612145057,10.18409997,10.44807124
"1998","b2045","wcaK","colanic acid biosynthesis protein",12.28948398,16.87176472,15.88253119,11.15584361,8.90069704,14.14087537,11.27193642,15.11836773,16.83466351,9.680539995,12.85942897,10.58312167
"1999","b2046","wzxC","putative colanic acid exporter",10.3058017,6.704700989,6.242776742,11.07695443,10.33389644,4.344477705,9.672716579,9.18188072,8.906413825,5.447805874,7.833042089,8.616666348
"2000","b2047","wcaJ","colanic biosynthesis UDP-glucose lipid carrier transferase",8.482109219,7.968423808,5.40836127,4.867487222,9.909639809,8.653650327,5.378567109,10.55100737,10.84278287,7.433909634,9.961367936,11.07379937
"2001","b2048","cpsG","phosphomannomutase",10.6620926,11.98036447,11.63764218,11.57104497,9.0848339,10.79813703,5.381279287,9.05152706,11.67084675,9.462234897,9.50952285,6.501563832
"2002","b2049","cpsB","mannose-1-phosphate guanyltransferase",4.2503348,5.285789857,6.946689171,6.129558281,4.601207415,2.47456201,3.756350439,6.149651253,8.130336341,4.240235901,6.039692604,4.709988721
"2003","b2050","wcaI","putative glycosyl transferase",3.3762195,12.12452018,11.38061862,4.891937414,9.910234833,2.491001606,4.025802091,9.179325486,9.904799689,4.465881838,5.146122405,6.787654965
"2004","b2051","wcaH","GDP-mannose mannosyl hydrolase",5.017733953,5.944453763,6.671880026,7.055526662,4.035268146,1.53655136,7.758742606,5.739766821,6.302207037,4.458903673,4.470124,8.566335866
"2005","b2052","wcaG","bifunctional GDP-fucose synthetase: GDP-4-dehydro-6-deoxy-D-mannose epimerase/ GDP-4-dehydro-6-L-deoxygalactose reductase",13.96692416,9.793918834,9.603447762,12.09340842,9.803317166,8.920473056,7.558424029,7.784813793,12.92166779,11.96409756,8.340429821,12.22417458
"2006","b2053","gmd","GDP-D-mannose dehydratase, NAD(P)-binding",29.89553069,9.562578749,7.384584343,29.63480845,25.43165895,4.937225429,9.092928444,10.46102837,10.06732575,16.77941741,12.16054183,6.571889203
"2007","b2054","wcaF","putative acyl transferase",1.971511048,1.740018468,1.805123587,1.019804254,4.074991026,1.527313961,1.310775916,1.645961385,1.71867722,4.964835893,1.884414234,1.751761363
"2008","b2055","wcaE","putative glycosyl transferase",2.695546916,1.038363632,0.770163106,1.35509669,5.437271612,1.226830661,1.058205557,0.73471735,0.379494244,1.418109485,1.011353362,1.160816008
"2009","b2056","wcaD","putative colanic acid polymerase",2.205697605,1.499905085,1.345354892,2.613412365,1.362677513,0.931669744,0.784937453,0.732691649,1.335947879,0.356102934,0.676974586,1.162766958
"2010","b2057","wcaC","putative glycosyl transferase",3.368923804,6.653656422,5.091820069,6.8592151,4.522952437,3.395349843,5.818308801,5.830365907,5.987090004,5.114150204,5.921207828,6.126359612
"2011","b2058","wcaB","putative acyl transferase",7.008022104,7.679548123,5.236193764,14.57963196,8.458440979,14.78216235,6.39079418,6.377212071,7.553659271,4.800889338,6.140468342,8.167074852
"2012","b2059","wcaA","putative glycosyl transferase",10.58115288,8.658093891,7.009937566,8.041782351,17.70394889,21.84649627,8.821102895,6.02746534,9.480029877,9.019168233,7.107436536,11.2854786
"2013","b2060","wzc","colanic acid production tyrosine-protein kinase; autokinase; Ugd phosphorylase",31.69524716,26.22944553,25.06215271,21.52825948,24.94080255,26.48652742,21.65095366,29.11318948,22.14225852,29.91836234,28.062779,37.8837291
"2014","b2061","wzb","colanic acid production protein-tyrosine-phosphatase; Wzc-P dephosphorylase",1.917024931,0.788844046,2.641678641,0.764015625,1.490524781,0.613102335,1.64774516,1.802370424,2.223233675,4.074751858,1.648114936,2.902044027
"2015","b2062","wza","colanic acid export protein; outer membrane auxillary lipoprotein",6.753708897,2.76498098,4.918432677,5.811347443,6.365823082,4.330697457,7.256486997,6.795065142,8.411655117,6.355234453,6.196413806,11.22783819
"2016","b2063","yegH","inner membrane protein",15.38680409,8.31889381,6.696971746,13.10919434,11.82620703,7.077641725,22.60758915,11.79735363,15.66384559,18.25841414,15.11637244,13.41416985
"2017","b2064","asmA","suppressor of OmpF assembly mutants; putative outer membrane protein assembly factor; inner membrane-anchored periplasmic protein",23.79764191,16.56257782,13.1614456,19.48163406,17.40833338,15.13235697,23.29031453,22.46919155,19.83378976,24.05568274,23.1890732,30.85877244
"2018","b2065","dcd","2'-deoxycytidine 5'-triphosphate deaminase",26.62420745,24.0381572,23.05756978,30.99641005,34.9455034,29.30862286,18.58093812,23.94164751,19.9846245,17.6581212,24.58021611,28.99382195
"2019","b2066","udk","uridine/cytidine kinase",2.774977789,6.650590693,8.330274422,6.309456314,5.47739142,6.792972031,5.912797437,7.828619769,3.296523099,5.131832707,5.125314285,7.165849291
"2020","b2067","yegE","putative diguanylate cyclase",48.41190287,44.49323671,36.68300014,39.17844208,40.59185643,34.55925055,33.90765061,55.08754391,41.16908786,25.99128172,48.04247879,40.3651174
"2021","b2068","alkA","3-methyl-adenine DNA glycosylase II",3.233577619,5.787534671,1.631520281,1.745847862,3.77858166,1.539212551,5.348793905,11.0238161,9.030644148,4.456504614,5.485448595,3.379426197
"2022","b2069","yegD","Hsp70 chaperone family protein",14.51335329,28.70049912,20.08698267,9.624867216,23.02919324,28.66757119,12.94394803,23.4374672,25.38630725,20.80882528,22.29000267,43.88743002
"2023","b2070","yegI","protein kinase-related putative non-specific DNA-binding protein",19.35777119,23.68868554,18.00111906,28.99583286,12.48304586,16.93839409,60.64778665,23.10090481,27.24308448,50.08741611,23.89318232,15.09930709
"2024","b2071","yegJ","uncharacterized protein",0.518262628,1e-05,0.529594751,0.670584872,0.39876605,0.622339734,0.271570219,0.183274126,0.572892407,0.540444292,0.984878156,0.783500835
"2025","b2072","yegK","ser/thr phosphatase-related protein",2.576500244,4.189175795,2.34693728,2.364587208,3.238529902,4.020976758,5.016655406,3.629439428,2.570593435,5.455797911,2.496695248,5.240262897
"2026","b2073","yegL","VMA domain protein",1.494134114,3.009512657,2.986024245,1.911818949,0.39876605,0.307059507,3.201167033,0.742415303,2.382632883,1.761632636,2.271309241,1.180618254
"2027","b4436","sibA","-",7.806533667,13.16579898,17.03977593,22.95651114,43.49326213,93.89935633,5.314610638,6.487308717,14.31799173,1.974360833,5.631701609,6.651082156
"2028","b4667","ibsA","toxic membrane protein",81.53355651,66.28692499,58.03369984,204.1279016,103.8718159,26.81589867,17.4764158,34.78477554,23.50270076,18.43850571,22.70118964,4.625613396
"2029","b4437","sibB","-",5.542301307,9.285960636,3.877898506,10.11876214,27.03262659,48.12523437,3.217199384,8.39162273,7.857956804,4.239036371,5.85721587,8.152639608
"2030","b4668","ibsB","toxic membrane protein",85.09754947,92.56840755,153.0035267,117.5507481,175.2687758,52.43808302,37.02233288,41.50929286,81.05562,29.87434546,20.65200771,10.69287551
"2031","b2074","mdtA","multidrug efflux system, subunit A",7.37777635,14.21073557,13.99693968,9.514159254,11.657248,10.48411062,5.613234301,9.226308216,22.151465,6.996494019,7.485797659,12.7350232
"2032","b2075","mdtB","multidrug efflux system, subunit B",45.21290655,49.36597459,43.98218002,53.28182856,43.47054672,44.9760345,82.81411047,49.76791614,54.95217646,50.99854022,53.62462787,82.68050677
"2033","b2076","mdtC","multidrug efflux system, subunit C",16.43503225,24.53091971,24.30029362,11.0214957,19.93686055,16.65004468,58.25180145,31.2703588,34.1725627,42.79283315,28.94910121,47.95403195
"2034","b2077","mdtD","putative arabinose efflux transporter",14.21851297,9.685553026,10.07544245,9.57281218,9.924070201,12.61794887,6.97906416,13.78137734,15.69034177,12.10918681,15.33789741,18.44364928
"2035","b2078","baeS","sensory histidine kinase in two-component regulatory system with BaeR",28.04447604,25.24610326,22.70244103,23.48502782,18.55186713,20.33726642,18.71397927,24.17428988,23.65897311,18.11266506,22.096539,22.03369894
"2036","b2079","baeR","response regulator in two-component regulatory system with BaeS",14.75376493,14.46602653,16.26418746,13.8738246,15.90516402,16.33515514,13.73524876,16.54844179,14.73869456,12.44895907,16.05232603,13.54371791
"2037","b2080","yegP","UPF0339 family protein",3.931899263,9.013487999,9.420338198,5.970145546,7.483866253,4.601825891,4.558169184,6.317404795,5.196397529,4.79935185,5.039252535,5.466570018
"2038","b2081","yegQ","putative peptidase",118.9360496,71.40725494,55.77861752,80.93384478,88.54428765,76.58923356,48.89229833,74.19822196,63.34692749,51.59925711,77.36601316,59.95850623
"2039","b4438","cyaR","-",0.725385415,0.485638052,1e-05,1.832315142,2.493762197,1.844238701,1.889542175,0.917991476,0.763055472,1.276272236,1.012500081,0.792083229
"2040","b2082","ogrK","positive regulator of P2 growth (insertion of P2 ogr gene into the chromosome)",1e-05,0.257149336,0.255648304,1e-05,1e-05,0.30870402,4.055319963,0.362496848,1.123247377,4.360977716,1.136780198,3.705732397
"2041","b2085","yegR","uncharacterized protein",1e-05,1e-05,0.755083156,1e-05,1e-05,0.307059507,0.555356336,0.366548251,0.173263936,0.356440891,0.334378776,1e-05
"2042","b2086","yegS","phosphatidylglycerol kinase, metal-dependent",3.931899263,9.623029519,9.73795801,6.112686192,8.551920205,11.41820442,15.28697275,7.905584604,12.13478588,17.05204962,11.07044024,6.644643357
"2043","b2088","insE1","IS3 transposase A",2.66217842,4.637316127,7.676323423,4.788388537,3.277855855,12.34267381,10.20134962,6.103619033,10.295663,10.73439357,9.869528903,14.76500444
"2044","b2089","insF1","IS3 transposase B",48.00164884,52.63176636,43.0031003,48.30774045,49.57021342,90.69520451,54.14887994,56.85678252,48.50922557,61.25155665,68.79929382,94.65913066
"2045","b2091","gatD","galactitol-1-phosphate dehydrogenase, Zn-dependent and NAD(P)-binding",1.523675475,8.521149388,11.20788506,2.77261559,2.480323756,10.47322871,14.71770263,8.649355271,6.886267814,23.999762,9.340467071,13.63451601
"2046","b2093","gatB","galactitol-specific enzyme IIB component of PTS",0.705617341,0.485638052,0.514514802,3.810521193,1e-05,0.30870402,1e-05,0.188946377,0.190163066,1e-05,0.31484563,0.18436639
"2047","b2094","gatA","galactitol-specific enzyme IIA component of PTS",0.693144962,1e-05,0.560111837,4.995891413,0.437695075,1e-05,1e-05,1e-05,0.382729341,0.356440891,0.669904272,0.581483809
"2048","b2095","gatZ","D-tagatose 1,6-bisphosphate aldolase 2, subunit",9.658609378,5.721376331,5.006408553,26.53650655,6.798560246,5.227691796,3.232209861,4.523682834,6.852469556,10.45532289,9.389787325,8.12553544
"2049","b2096","gatY","D-tagatose 1,6-bisphosphate aldolase 2, catalytic subunit",11.08768251,6.003975343,6.50471311,64.43242034,14.97581869,4.302596415,4.008071855,4.129848519,5.389056256,6.98764041,9.019093125,5.55453801
"2050","b2097","fbaB","fructose-bisphosphate aldolase class I",19.68648043,12.49337921,16.03783635,24.52210928,20.3133107,17.22799548,16.01415167,12.6583083,9.944035561,15.22826894,20.3417974,12.83824569
"2051","b2098","yegT","nucleoside transporter, low affinity",0.984516729,0.993236163,1.385021049,0.342255909,1.235227173,1.550094463,7.25122799,3.971289099,9.306581036,2.485218756,3.998428915,2.339483312
"2052","b2099","yegU","ADP-ribosylglycohydrolase family protein",2.540432656,3.691129613,4.565659426,3.626253146,1.516412292,9.241227368,17.20942857,9.880554988,17.69579117,13.04873704,9.446934118,31.810948
"2053","b2100","yegV","putative kinase",59.71942938,23.27076792,23.65633675,37.27633613,29.04187661,52.74036513,67.32902011,52.32985942,61.09873738,49.13958531,67.62542391,100.1145322
"2054","b2101","yegW","putative DNA-binding transcriptional regulator",4.735007429,2.79941297,2.471509443,5.991650597,3.996736048,4.624451006,7.572758496,4.704651085,3.930541829,5.093417445,3.048242998,3.568280436
"2055","b2102","yegX","putative family 25 glycosyl hydrolase",3.122954686,3.260954423,1.829709795,1.594013232,2.519252781,3.079443625,6.113882555,3.885691926,2.235233932,4.476248218,1.656331969,4.254351732
"2056","b2103","thiD","bifunctional hydroxy-methylpyrimidine kinase/ hydroxy-phosphomethylpyrimidine kinase",44.6200855,44.24794452,54.05782428,28.46738351,71.44020532,85.85003417,29.091437,34.59163695,25.44161532,29.91817668,28.52678099,34.93240714
"2057","b2104","thiM","hydoxyethylthiazole kinase",5.188789152,5.904168475,4.471604348,5.887291477,4.653574881,18.20914125,7.003495957,6.269346873,7.839486353,10.31523942,11.00249035,13.85178753
"2058","b2105","rcnR","transcriptional repressor of rcnA",0.23936324,1.045993382,0.520445679,1.106271534,0.359440097,0.61803403,0.800969803,1.400308623,0.938722619,1.391074475,0.814864254,0.769944743
"2059","b2106","rcnA","membrane protein conferring nickel and cobalt resistance",3.422281877,8.564564204,5.341605085,4.708479609,3.340489658,4.61928401,4.050060957,6.207978487,2.045902754,7.347156276,8.433604168,8.390166582
"2060","b2107","rcnB","periplasmic modulator of Ni and Co efflux",1.134454307,0.978905853,1.777676371,2.119112315,2.647100048,1e-05,0.539323985,1e-05,1e-05,0.369020674,1.134657298,0.38872767
"2061","b2108","yehA","putative fimbrial-like adhesin protein",1.222530422,7.483714945,5.174802405,5.068222237,5.193034196,19.07716403,6.937924001,5.788104916,6.822738282,4.622850229,6.984229494,21.78479475
"2062","b2109","yehB","putative outer membrane protein",1.755743018,3.34850372,7.289383063,3.792224232,2.288056879,3.709611547,4.2117038,5.269869366,7.471268721,5.352713881,2.967243614,5.09890102
"2063","b2110","yehC","putative periplasmic pilin chaperone",0.540508292,0.715055957,1.044109553,1e-05,1e-05,0.307059507,0.543140438,0.188946377,1.684047074,0.169548173,0.177529321,0.18436639
"2064","b2111","yehD","putative fimbrial-like adhesin protein",0.270254146,0.53169471,1.05004043,1e-05,0.565542342,0.921178522,0.543140438,0.188946377,0.539926036,0.169548173,1e-05,0.760483197
"2065","b2112","yehE","DUF2574 family protein",1.210058044,1.362600497,1.445698034,1.656030319,3.689663418,3.707342887,2.127184458,1.230809554,0.539926036,4.259093216,3.267503511,0.572022262
"2066","b2113","mrp","antiporter inner membrane protein",14.52808176,14.54702099,8.975649452,13.04021379,25.47177876,25.93315334,16.04595345,15.34342214,10.45506221,16.427766,20.94544763,20.25647513
"2067","b2114","metG","methionyl-tRNA synthetase",33.91983161,27.891681,28.21943182,24.76356584,34.84374505,20.6839404,16.67900711,24.59240323,29.8386585,15.51212909,23.14751871,22.58282291
"2068","b2118","yehI","DUF4132 domain-containing protein",56.88014296,69.84850736,84.97168958,59.76513231,47.96424071,73.11614574,79.117983,69.35884202,68.12892665,59.14510439,69.62372274,79.85077972
"2069","b4541","yehK","uncharacterized protein",0.478726479,1.228425439,0.249717426,1e-05,1e-05,1.836017981,0.785786395,0.188946377,0.346527873,1.265905856,0.649224406,0.414768055
"2070","b2119","yehL","putative ABC superfamily transporter ATP-binding subunit",2.519315035,3.750587393,4.401562379,1.745847862,5.424230099,2.781621517,1.329775776,2.200505502,6.095683582,3.517325697,2.815914932,4.504940933
"2071","b2120","yehM","uncharacterized protein",32.2671991,31.75799061,33.26021634,33.94872806,27.93846266,31.72736426,27.9205843,28.61284157,31.72560336,21.87530615,29.44121965,42.7598396
"2072","b2121","yehP","VMA domain putative YehL ATPase stimulator",7.694862341,4.94551003,9.922128547,6.23712549,4.575716831,3.085629144,9.706223832,9.702953113,13.95750667,9.033285502,6.333900653,9.287222586
"2073","b2123","yehR","lipoprotein, DUF1307 family",12.51065019,6.471224366,3.926929648,11.47126538,10.74986806,15.73457924,20.63381344,7.213533098,6.129682536,13.30120761,23.63723968,12.22024806
"2074","b2124","yehS","DUF1456 family protein",2.875167707,1.834837428,1.059189502,2.136599034,0.797135171,1e-05,4.036575435,1.609372644,1.265116265,1.558071289,2.00984107,0.767993793
"2075","b2125","yehT","putative response regulator in two-component system withYehU",7.77564276,6.324153489,6.684247293,4.501186243,4.4372063,3.982384494,2.92179098,4.53758257,4.077309588,3.569334613,4.280576952,2.907210369
"2076","b2126","yehU","inner membrane putative sensory kinase in two-component system with YehT",10.46849058,13.10056983,17.84024021,7.225711692,11.34308114,5.241231212,7.240882908,6.384974964,11.35331568,6.782389275,5.336687919,10.93705855
"2077","b2127","mlrA","transcriptional activator of csgD and csgBA",28.51739344,48.24284872,35.85315343,39.87180322,53.91275303,43.15379124,18.45590216,40.37556722,26.5063087,19.17415664,29.6431122,64.84362771
"2078","b4542","yohO","putative membrane protein",2.531787414,5.869736484,2.840441255,24.91286045,23.00960611,4.616622818,1.072540022,10.57841811,6.597836826,2.686904658,5.992854384,8.539424344
"2079","b2128","yehW","inner membrane putative ABC superfamily transporter permease",98.38354606,125.4704454,148.3920255,114.9758409,196.7179302,482.505031,104.2147928,67.02159002,94.28374453,69.45232114,50.19221035,168.7457388
"2080","b2129","yehX","putative ABC superfamily transporter ATP-binding subunit",3.010513893,3.785948573,7.031595178,1.147803324,2.235292486,9.874449013,4.797254021,4.272762675,8.549979967,5.477754918,2.466377063,20.77255
"2081","b2130","yehY","inner membrane putative ABC superfamily transporter permease",2.617164437,4.106550606,8.261021466,2.852119396,8.77895205,13.83922,2.430564046,4.393063691,10.63855438,1.777439693,2.522725348,12.82556074
"2082","b2131","osmF","putative ABC superfamily transporter periplasmic-binding protein",1.216584272,5.801295878,6.699832753,3.937500511,5.799883813,8.607854022,1.604486434,5.06890815,5.576184921,1.064219954,4.34032311,10.95078266
"2083","b2132","bglX","beta-D-glucoside glucohydrolase, periplasmic",20.0771308,30.40200875,44.74761449,16.56353268,45.5787858,43.80250943,91.16813021,31.59766732,45.33620915,31.43565266,15.8936596,28.59890002
"2084","b2133","dld","D-lactate dehydrogenase, FAD-binding, NADH independent",36.08990463,27.90023994,18.75190541,18.85898326,22.12335718,15.15842834,27.31067711,30.67495411,31.8429172,38.74348187,30.28525537,34.68344304
"2085","b2134","pbpG","D-alanyl-D-alanine endopeptidase",48.04495471,23.33386053,22.11509789,48.44890966,49.47237131,24.93174026,28.11072315,17.34581795,18.84022115,17.10439649,32.21316554,15.28552387
"2086","b2135","yohC","Yip1 family inner membrane protein",4.461284723,3.150812163,2.236871966,6.398868735,13.22642469,15.1142747,3.2254259,3.422417233,3.930650073,3.595170093,5.273373348,18.15646173
"2087","b2136","yohD","DedA family inner membrane protein",9.112043173,48.58575329,33.40873402,54.65481709,90.07667163,47.77010068,4.822955441,33.9717688,29.40781988,5.885005196,32.88032889,25.71852466
"2088","b2137","yohF","putative oxidoreductase",39.32287208,48.57769965,47.39037174,20.45909629,32.02332309,38.75075919,27.65740595,38.77168097,54.24327335,23.65295622,30.98139164,53.29065259
"2089","b4679","yohP","uncharacterized protein",1e-05,0.242819026,0.255648304,1.594013232,0.565542342,3.086019833,0.795710797,0.183274126,1e-05,0.697412683,0.157422815,0.193827936
"2090","b2140","dusC","tRNA-dihydrouridine synthase C",3.051399588,17.13546889,25.39213979,2.893651186,25.57473047,73.6472854,1.319851374,11.01476278,11.86861001,2.701359885,3.789605229,20.29994087
"2091","b2141","yohJ","UPF0299 family inner membrane protein",0.52938546,1.014267033,1.309264116,1.012840781,0.359440097,2.472526808,2.161961336,0.695432571,1.478648654,2.111771277,1.824094716,0.583627404
"2092","b2142","yohK","LrgB family inner membrane protein",2.011047196,7.245738101,2.928059943,6.969517939,3.032030729,3.714935774,11.03345278,3.90013732,7.469404253,8.359857572,9.498206734,7.348758594
"2093","b2143","cdd","cytidine/deoxycytidine deaminase",0.964748655,5.929763366,5.104760436,2.92465973,5.088891707,5.853316868,13.99375414,9.703357966,6.306073326,13.1048348,17.92128237,9.38661109
"2094","b2144","sanA","vancomycin high temperature exclusion protein, DUF218 superfamily protein",6.857725951,5.175711398,5.648929625,7.287479729,3.291691223,2.153333409,13.43576858,5.371597722,6.515353828,7.862931261,9.671746764,7.783220322
"2095","b2145","yeiS","DUF2542 family protein",1.267243253,0.774513736,1.597785001,1.56956304,0.565542342,2.471900818,3.496147176,1.056308571,1.86304177,3.547901222,2.320715467,1e-05
"2096","b2146","preT","dihydropyrimidine dehydrogenase, NADH-dependent, subunit N",19.70778745,24.1803859,11.29872195,19.50913627,23.34181623,16.68558507,27.09671579,19.19894234,8.633952666,24.29651517,18.008821,7.894053962
"2097","b2147","preA","dihydropyrimidine dehydrogenase, NADH-dependent, subunit C",8.555013864,7.079558534,9.177488988,4.19690235,6.685540298,3.391671972,8.337088184,6.491500924,10.62529174,8.501694819,6.686665857,8.534057341
"2098","b2148","mglC","methyl-galactoside transporter subunit",1.815047241,3.801991535,7.351354573,2.088103772,1.914781414,8.316606278,7.021646874,4.536772864,7.53010008,4.875007562,5.344032799,5.662148244
"2099","b2149","mglA","fused methyl-galactoside transporter subunits of ABC superfamily: ATP-binding components",13.52988496,29.15248381,39.6991167,18.03187736,3.238132974,8.064347016,77.34830018,40.35964555,49.35075278,107.4440098,87.56079315,56.05552183
"2100","b2150","mglB","methyl-galactoside transporter subunit",0.984516729,2.247616579,5.101185054,2.444286627,2.110220395,2.474797311,14.35260835,8.962903426,12.53109763,16.59712852,11.21101524,5.112264467
"2101","b2151","galS","galactose- and fucose-inducible galactose regulon transcriptional isorepressor; mgl operon transcriptional repressor; autorepressor",5.662697524,18.84904469,7.743079608,9.583335428,3.650734392,11.09368679,6.692904145,7.617886084,11.67937128,5.356802729,5.22752461,12.51672054
"2102","b2152","yeiB","DUF418 family putative inner membrane protein",2.732605475,3.96168007,4.824883111,2.565322223,1.643862632,2.135093913,6.954978224,3.797458453,8.207426627,3.733780067,4.583088004,8.595800319
"2103","b2153","folE","GTP cyclohydrolase I",4.853284633,1.007566473,1.522028067,3.194584815,4.703167171,1.535534681,2.972006598,2.684178013,4.147607426,3.135024609,2.596623058,0.553099169
"2104","b2154","yeiG","S-formylglutathione hydrolase",21.48005148,27.51811222,32.88744328,20.22446102,13.38472045,23.3815585,124.4615674,36.67167314,51.14897105,114.8851842,33.81003684,26.01007534
"2105","b2155","cirA","colicin IA outer membrane receptor and translocator; ferric iron-catecholate transporter",53.63144619,15.6055501,22.64140686,22.45778764,33.67214364,42.91578098,38.56099203,44.05632472,38.0484326,55.92822149,51.27841337,80.55658534
"2106","b2156","lysP","lysine transporter",34.92229855,24.08884169,27.71084084,27.84107996,18.50976601,25.56283941,12.02464383,21.58577924,22.79078896,19.96817408,16.31724149,25.18960747
"2107","b2157","yeiE","putative DNA-binding transcriptional regulator",10.40175359,5.55099283,6.328761358,7.658204162,1.402003466,3.688240256,4.275825621,4.400215986,4.65094143,6.151617754,5.833436924,3.673060568
"2108","b2158","yeiH","UPF0324 family inner membrane protein",13.30343232,34.74417252,23.52877545,34.26374471,24.95562729,12.05040754,10.51185903,31.60324571,28.49878364,12.22224391,18.37262775,10.77373422
"2109","b2159","nfo","endonuclease IV with intrinsic 3'-5' exonuclease activity",7.402061378,4.738835647,9.335432193,10.43041463,6.071199522,3.417113665,11.57659322,6.559411007,6.849234459,7.049757819,9.297600082,7.271869239
"2110","b2160","yeiI","putative kinase",6.843214208,11.06398212,10.41241433,8.089872493,8.614950935,7.401140828,8.586691033,11.04782965,9.215071493,9.466742574,10.00272767,9.944876602
"2111","b2161","nupX","nucleoside permease",6.029752678,4.785885296,6.181594247,7.671111356,6.032667424,6.164056089,10.27006201,6.242731146,9.189005813,7.858690114,6.080051928,13.74551767
"2112","b2162","rihB","ribonucleoside hydrolase 2",0.984516729,0.472236931,1.241577642,1e-05,0.39876605,1e-05,2.64962715,1.082098467,2.786328338,0.882429955,1.509249086,2.54237949
"2113","b2163","yeiL","putative transcriptional regulator",1e-05,1.076790541,0.809829263,0.342255909,0.359440097,0.61803403,1.341991674,0.181248424,0.193398163,1.248899269,0.177529321,0.38872767
"2114","b2164","psuT","putative nucleoside transporter",3.494058478,1.038363632,1.016662337,3.786071002,0.758206146,3.070441528,3.476553704,2.19375806,4.815532658,4.19296703,2.862496644,3.253804663
"2115","b2165","psuG","pseudouridine 5'-phosphate glycosidase",4.771075017,7.79888757,5.603689777,6.915078956,8.194858358,12.98575515,2.413682753,5.250156574,6.269148214,4.602954325,3.234690965,3.694127256
"2116","b2166","psuK","pseudouridine kinase",1e-05,0.257149336,0.499434853,1e-05,1e-05,1e-05,0.549248387,0.181248424,1.639912333,0.184679316,0.332255877,0.379266124
"2117","b2167","fruA","fused fructose-specific PTS enzymes: IIBcomponent/IIC components",3.814281787,3.983640129,3.035412574,8.909346852,3.227866638,3.997570266,1.919315379,2.682822649,4.773692883,2.499673983,6.913601403,4.474605343
"2118","b2168","fruK","fructose-1-phosphate kinase",3.412287088,4.95891115,3.098445054,7.623845354,5.954015519,5.239353242,2.705950717,4.37902315,4.572160751,3.344525531,4.97213727,1.926858851
"2119","b2169","fruB","fused fructose-specific PTS enzymes: IIA component/HPr component",6.803899562,5.813913536,4.958098834,7.550231831,9.899968495,2.171417518,3.237048186,6.119139617,6.515538731,3.629914534,9.485170542,7.453698729
"2120","b2170","setB","lactose/glucose efflux system",21.69818736,15.73665944,27.35177953,12.29435295,9.607878183,10.7445906,71.08378594,21.13738892,31.12522389,52.01052673,38.10133232,42.90532019
